Attribution Method,Layer Name,Neuron Index,Relevance Score
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,28,-0.008430404588580132
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,29,-0.07752586901187897
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,30,-0.02217176929116249
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,31,0.10628019273281097
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,32,0.0227297842502594
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,33,-0.016109662130475044
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,34,-0.005761052016168833
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,35,-0.007836085744202137
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,36,0.03758274018764496
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,37,0.07649432867765427
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,38,-0.04937967658042908
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,39,0.0041307792998850346
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,40,-0.012340443208813667
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,41,-0.004918212071061134
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,42,0.019962869584560394
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,43,0.026712754741311073
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,44,0.019858596846461296
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,45,0.01633843593299389
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,46,-0.07869827002286911
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,47,-0.003875168040394783
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,48,0.09607256948947906
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,49,-0.010237788781523705
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,50,-0.013857392594218254
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,51,-0.005750192329287529
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,52,-0.06779580563306808
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,53,-0.004689984954893589
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,54,0.0008547427132725716
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,55,0.042750850319862366
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,56,-0.01019332092255354
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,57,0.007494503166526556
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,58,0.03094184584915638
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,59,-0.010417499579489231
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,60,0.027037737891077995
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,61,-0.01909331977367401
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,62,0.0020694842096418142
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,63,-0.06288669258356094
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,64,0.0005342417862266302
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,65,-0.0016762353479862213
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,66,-0.009574677795171738
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,67,0.016243739053606987
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,68,0.03102000430226326
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,69,0.01010636892169714
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,70,-0.024653948843479156
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,71,0.012616519816219807
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,72,0.08668549358844757
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,73,-0.0183295588940382
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,74,-0.006044956389814615
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,75,0.0037207785062491894
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,76,-0.007758022285997868
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,77,-0.014779375866055489
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,78,0.007668637204915285
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,79,0.03488859161734581
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,80,-0.056272588670253754
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,81,0.010507218539714813
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,82,0.0035690844524651766
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,83,0.07845307141542435
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,84,0.023800108581781387
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,85,-0.011985528282821178
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,86,-0.0023794537410140038
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,87,0.011410938575863838
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,88,-0.05327342450618744
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,89,-0.0007458776235580444
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,90,0.043521616607904434
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,91,0.010158132761716843
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,92,-0.06612653285264969
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,93,0.02452990785241127
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,94,-0.13610711693763733
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,95,0.016299868002533913
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,96,0.014899750240147114
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,97,0.010904612019658089
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,98,0.015661388635635376
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,99,-0.010319794528186321
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,100,-0.00030034943483769894
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,101,0.014551185071468353
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,102,-0.0013949787244200706
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,103,0.039816491305828094
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,104,-0.009210605174303055
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,105,0.0206290315836668
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,106,-0.01417374424636364
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,107,-0.0002613698015920818
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,108,-0.014394235797226429
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,109,0.009064245969057083
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,110,-0.056915611028671265
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,111,-0.012083814479410648
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,112,-0.04562815651297569
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,113,-0.013095422647893429
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,114,-0.003110986202955246
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,115,-0.0028271684423089027
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,116,0.004811827093362808
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,117,0.0023857178166508675
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,118,-0.014793969690799713
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,119,0.01658179610967636
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,120,-0.03322218358516693
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,121,-0.0009415966924279928
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,122,-0.04719726741313934
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,123,-0.00491346837952733
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,124,0.004702341742813587
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,125,0.014402279630303383
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,126,0.010282316245138645
IntegGrad,yolo_model.model.10.m.0.attn.proj.conv,127,0.07793641090393066
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,0,-0.01905830018222332
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,1,-0.011013375595211983
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,2,0.003984498325735331
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,3,0.007971690967679024
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,4,0.018038680776953697
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,5,-0.019222935661673546
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,6,-0.16995128989219666
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,7,-0.021070465445518494
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,8,0.008099749684333801
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,9,0.03395416587591171
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,10,-0.0012563178315758705
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,11,-0.03761608153581619
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,12,-0.019371001049876213
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,13,-0.0061141494661569595
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,14,-0.018077334389090538
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,15,0.11426474899053574
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,16,-0.0027456888929009438
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,17,-0.00903756357729435
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,18,0.05349111557006836
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,19,0.012728138826787472
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,20,0.008830246515572071
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,21,0.1783493161201477
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,22,-0.18765699863433838
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,23,-0.02475537545979023
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,24,0.07833545655012131
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,25,0.033186547458171844
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,26,0.007044904865324497
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,27,-0.013361448422074318
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,28,-0.0022416345309466124
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,29,-0.07089099287986755
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,30,-0.06818576157093048
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,31,-0.0024185776710510254
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,32,0.045810598880052567
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,33,0.0020271139219403267
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,34,0.09232567995786667
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,35,0.07075393944978714
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,36,0.027257513254880905
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,37,0.021539121866226196
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,38,-0.0057833073660731316
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,39,0.0005453284829854965
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,40,0.003782948013395071
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,41,0.05601587891578674
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,42,-0.0006412734510377049
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,43,-0.05784044787287712
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,44,-0.025162044912576675
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,45,0.029890306293964386
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,46,-0.014113225974142551
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,47,-0.026485761627554893
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,48,-0.22033147513866425
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,49,0.033940479159355164
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,50,0.0025048963725566864
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,51,0.09519760310649872
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,52,0.06026507914066315
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,53,-0.012002827599644661
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,54,-0.0012205798411741853
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,55,-0.11585799604654312
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,56,0.007599574979394674
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,57,0.041940219700336456
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,58,-0.018583858385682106
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,59,0.05390024185180664
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,60,-0.0032281000167131424
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,61,2.8891488909721375e-05
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,62,-0.11506760120391846
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,63,-0.1132483184337616
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,64,-0.07350080460309982
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,65,-0.007396752014756203
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,66,-0.0077560050413012505
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,67,-0.005499252583831549
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,68,0.044859617948532104
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,69,0.025497131049633026
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,70,0.00026087695732712746
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,71,0.0009151254780590534
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,72,-0.0005128260236233473
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,73,0.01066828053444624
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,74,0.002444854471832514
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,75,0.05035074055194855
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,76,0.018101481720805168
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,77,0.008418252691626549
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,78,-0.0018499186262488365
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,79,0.4111452102661133
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,80,-0.01572856307029724
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,81,0.015567446127533913
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,82,0.001148922834545374
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,83,-0.02952033281326294
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,84,0.009513595141470432
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,85,-0.007598912343382835
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,86,-0.016244826838374138
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,87,0.0012609134428203106
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,88,-0.07681368291378021
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,89,-0.0021404516883194447
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,90,-0.009779974818229675
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,91,0.004672050941735506
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,92,-0.02123691886663437
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,93,0.020623069256544113
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,94,-0.009148955345153809
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,95,0.01937887631356716
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,96,0.009992284700274467
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,97,0.03172358497977257
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,98,0.02784733474254608
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,99,0.005818304605782032
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,100,0.06147376820445061
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,101,0.002724701538681984
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,102,-0.02820010297000408
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,103,-0.043781086802482605
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,104,0.01560073159635067
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,105,-0.01539925392717123
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,106,-0.05906616151332855
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,107,-0.012417268939316273
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,108,0.014931699261069298
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,109,0.01814395561814308
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,110,-0.012210977263748646
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,111,-0.33408552408218384
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,112,0.011839158833026886
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,113,-0.02354590967297554
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,114,0.018201541155576706
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,115,-0.010923358611762524
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,116,-0.0065925586968660355
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,117,0.007663371041417122
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,118,0.025898829102516174
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,119,-0.008662451058626175
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,120,-0.005730070173740387
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,121,-0.002759710419923067
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,122,-0.024436961859464645
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,123,0.015217911452054977
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,124,0.003948643337935209
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,125,0.00320039433427155
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,126,-0.005901294760406017
IntegGrad,yolo_model.model.10.m.0.attn.pe.conv,127,-0.02962130308151245
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,0,0.03862358257174492
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,1,0.002477080561220646
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,2,0.0011548626935109496
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,3,0.0013692842330783606
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,4,-0.00046589889097958803
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,5,-0.004664689302444458
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,6,0.008366710506379604
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,7,-0.015362082049250603
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,8,-0.021641764789819717
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,9,-0.001336743589490652
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,10,0.031618282198905945
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,11,0.0013100970536470413
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,12,-0.0069196345284581184
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,13,0.002881933469325304
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,14,-0.002180952811613679
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,15,-0.0008919758256524801
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,16,-0.00024212586868088692
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,17,0.0012784472201019526
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,18,-0.015062283724546432
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,19,-9.001034777611494e-05
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,20,-0.007268516346812248
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,21,0.002075630472972989
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,22,-0.0013170363381505013
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,23,-0.0007419737521559
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,24,-0.0008409947622567415
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,25,-0.0007520869839936495
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,26,0.00035044876858592033
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,27,0.0024106893688440323
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,28,0.0011320754420012236
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,29,-0.0011228274088352919
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,30,-0.012083582580089569
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,31,0.001336416695266962
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,32,0.0007759870495647192
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,33,0.001223242375999689
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,34,-0.00013566931011155248
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,35,-0.0012081293389201164
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,36,-9.380812844028696e-05
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,37,-1.4131044736132026e-05
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,38,-0.00032647530315443873
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,39,-0.001189317204989493
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,40,-0.006343494169414043
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,41,-0.00762549415230751
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,42,-0.03704102337360382
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,43,0.004866848699748516
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,44,-0.0004475003806874156
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,45,0.019696224480867386
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,46,0.003157575149089098
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,47,-0.005017867777496576
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,48,0.001141363987699151
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,49,-0.005944537930190563
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,50,0.0002542505972087383
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,51,0.0074331751093268394
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,52,0.0027892556972801685
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,53,0.00013873400166630745
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,54,-0.005737499799579382
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,55,0.01101174857467413
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,56,-0.035284798592329025
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,57,-0.02005317434668541
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,58,-0.0006122757913544774
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,59,4.377692675916478e-06
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,60,0.03866928070783615
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,61,-0.01506045088171959
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,62,-0.017062796279788017
IntegGrad,yolo_model.model.10.m.0.ffn.0.conv,63,0.03945045918226242
